audio_ID,path,sentence
audio_92e8ccb7,audio_92e8ccb7.mp3,Ni hujma na sikingine ila kwakuwa mauwaji yashatokea
audio_38080e60,audio_38080e60.mp3,Mpige picha.
audio_432c252a,audio_432c252a.mp3,Debby alisema Juliana hakutaka apajue kwake na ndio maana walifikia hotelini
audio_a843cc3f,audio_a843cc3f.mp3,Aliepuka kukamatwa hai na kuteswa baada ya kuona asingeweza kutoroka
audio_2b1fc736,audio_2b1fc736.mp3,Zipatikane taarifa na uchambuzi wa kina kwa masuala yote muhimu
audio_5a86b009,audio_5a86b009.mp3,Hii inatokana na ukweli kuwa uharibifu wa mazingira umekuwa dhahiri
audio_cd5a3e26,audio_cd5a3e26.mp3,juu ya lugha rasmi hata kama hali halisi ipo na kuelewekan
audio_03ecd853,audio_03ecd853.mp3,kwa miaka arobaini na miwili taarifa zaidi na liz masi
audio_58b0e57a,audio_58b0e57a.mp3,ya halaiki ya watu wa katika kampuni moja mjini humo
audio_33717059,audio_33717059.mp3,Uhuru na Muungano Julius Nyerere akidai uhuru wa Tanganyika
audio_a553cf88,audio_a553cf88.mp3,Teknolojia rahisi kama vyoo au matendo ya usafi binafsi
audio_5b4e95ef,audio_5b4e95ef.mp3,ndogo ya bangi wanaweza kuishia jela kwa miaka Tangu sheria
audio_91dcb347,audio_91dcb347.mp3,wengi huzani kusoma Sana ndio kuajiriwa kumbe ni juhudi za mtu mwenyewe
audio_0939f0b4,audio_0939f0b4.mp3,Watoto wa ki-Zanzibari wakali wa hizi kazi.
audio_5141d8f5,audio_5141d8f5.mp3,Lakini uchafuzi wa hewa pia unagharimu mno uchumi kwa kuathiri afya
audio_07b5bbd5,audio_07b5bbd5.mp3,Anataka maji
audio_cd3f39b8,audio_cd3f39b8.mp3,huweza kushika wavu kwa urahisi zaidi
audio_e67d1ec1,audio_e67d1ec1.mp3,Kati ya Waislamu wengi ni Wasuni Kati ya Wakristo ni Waprotestanti
audio_70d8f1f3,audio_70d8f1f3.mp3,Alipofika mbali aliibuka na kuanza kuelekea juu ya maji
audio_1bd4fe17,audio_1bd4fe17.mp3,Aliwakilisha jimbo la Makunduchi Zanzibar Mwaka elfu mbili na mbili
audio_f759facd,audio_f759facd.mp3,Dadake ni Daktari.
audio_4c4e1ed0,audio_4c4e1ed0.mp3,Waziri mkuu ameingia
audio_66105578,audio_66105578.mp3,sehemu kubwa ya wakulima waliendelea kukaa chini ya utawala wa
audio_6c6bc793,audio_6c6bc793.mp3,wafanyikazi wanataka ongezeko la mshahara
audio_7f0560c2,audio_7f0560c2.mp3,Upande huu wa nyuma kulikuwa na mlango mmoja wa kuingilia ndani alichomoa funguo maalumu
audio_b817b700,audio_b817b700.mp3,mabadiliko hayo mwandishi wetu jijini paris mohamed saleh
audio_e3978dd7,audio_e3978dd7.mp3,Mbona hata matumbo ya mimba yanasemwa sana
audio_a80e7497,audio_a80e7497.mp3,Ndio maana koo nyingi za waha wa milimani hufanana na jirani zao wa burundi
audio_96ad33a1,audio_96ad33a1.mp3,inatengeneza miongozo ya matumizi ya huduma za kifedha
audio_3768b746,audio_3768b746.mp3,hivi karibuni kabla ya kuja Simba alishacheza na timu hiyo alipokuwa Gor Mahia katika
audio_8cf5068b,audio_8cf5068b.mp3,Kulikuwa na tunda ambalo sikuwa nimewahi kuliona lakini
audio_54d1d977,audio_54d1d977.mp3,walipoweza kutumia bunduki ya mtambo wakajitetea na kuua Wahehe wengi
audio_0ba53b4b,audio_0ba53b4b.mp3,ikumbukwe kwamba kuna takriban zaidi ya silaha laki tano hadi million moja ambazo hazijulikani
audio_73f5c8b3,audio_73f5c8b3.mp3,benki kuu inaboresha miradi katika utoaji wa huduma muhimu kidigitali
audio_59070199,audio_59070199.mp3,Ni hatua ya kimkakati ambayo kufanya biashara na bara la Kiswahili
audio_606f460e,audio_606f460e.mp3,Wape mwelekeo.
audio_11b2a639,audio_11b2a639.mp3,Ng'ombe aliyezaa amepotea na ndama aliyezaliwa amekufa.
audio_1ca3f5bd,audio_1ca3f5bd.mp3,ulikuwa na kanuni za kuchukua makoloni yote ya Ujerumani
audio_2e818891,audio_2e818891.mp3,Uhalifi umezidi miongoni mwa vijana
audio_b54f4676,audio_b54f4676.mp3,rungoya ni kifaa kinachopokea mawasiliano kutoka katika kituo cha redio
audio_3e7df4e9,audio_3e7df4e9.mp3,Tarime Rorya hao ni Wakurya wa kaskazini Mara
audio_c4875bd9,audio_c4875bd9.mp3,Ngozi yake ilichubuka alipochomwa na maji moto
audio_c73c99dd,audio_c73c99dd.mp3,hatua ya nusu fainali robin sodolin
audio_f958b9e6,audio_f958b9e6.mp3,hili linajitokeza zaidi hasa kwa wale ambao
audio_84768cfe,audio_84768cfe.mp3,ee wauza silaha kule halafu na wale wachimba mafuta
audio_d8d50bf6,audio_d8d50bf6.mp3,Hivyo Kiswahili kilizaliwa kuwa lugha ya Kibantu
audio_a8a5d552,audio_a8a5d552.mp3,Kukamilika kwa ujenzi wa reli hiyo ya kisasa nchini Tanzania
audio_ba4dddee,audio_ba4dddee.mp3,Tarehe kumi na nane mwezi tisa mwaka wa elfu mbili na saba
audio_4e8073d0,audio_4e8073d0.mp3,Alikuwa Makamu wa Rais toka mwaka elfu mbili kumi na tano
audio_31f9b474,audio_31f9b474.mp3,Mungu akishiriki mamlaka ya Baba hadi atakaporudi
audio_4dd68322,audio_4dd68322.mp3,Namba Kumi ni Alfredo Stefano mwenye asili ya Argentina
audio_c43fb783,audio_c43fb783.mp3,Kihindi na Kiarabu inatumia ala za udi fidla filimbi na ngoma Kwa kiasi kikubwa
audio_6f747a24,audio_6f747a24.mp3,mimi niko manungu tulia
audio_83067838,audio_83067838.mp3,walioleta watumwa pwani walitoka katika milki ya Oyo kwenye kusini
audio_025ee683,audio_025ee683.mp3,takriban wananchi mia mbili nchini rwanda wanashikiliwa na jeshi la polisi
audio_fa11cc27,audio_fa11cc27.mp3,kutoka ndani na nje ya nchi kutokana na kufunikwa na theluji
audio_1e7ca3a9,audio_1e7ca3a9.mp3,wengi na Waturuki wa Transcaucasia na Asia Ndogo
audio_129001d5,audio_129001d5.mp3,wa mfalme wa Hispania aliona vijiji vya wenyeji
audio_e3199292,audio_e3199292.mp3,Wanyama wa porini ni wengi.
audio_8d7ec9f6,audio_8d7ec9f6.mp3,na sasa na ungana na mwezangu victor abuso kutufahamisha
audio_80b9a9f7,audio_80b9a9f7.mp3,u cha kufanya ni sasa ni serikali ziamke kwa sababu sasa kenya
audio_89b00096,audio_89b00096.mp3,nchi yetu imefanya uchaguzi wa urais
audio_60ff4de3,audio_60ff4de3.mp3,Ijapo nimechoka nitaendelea
audio_50757e47,audio_50757e47.mp3,michezo mingi ya mtandao ina faida kubwa sana
audio_194162e5,audio_194162e5.mp3,ambao unahitajika katika mazingira yaliyomo
audio_a8bd641a,audio_a8bd641a.mp3,ufafanuzi huo uliingizwa kwenye sheria ya jinai ya kitaifa
audio_4f9a4b5b,audio_4f9a4b5b.mp3,kilikuwa salama kabisa nchini humo Lakini ilipofika siku ya tarehe ishirini na tano
audio_36eb5d83,audio_36eb5d83.mp3,Ni siku ambayo Jabir huwa anakula mapishi ya Juliana nyumbani kama chakula cha mchana
audio_064dfcd0,audio_064dfcd0.mp3,ugonjwa wa kisukari husababishwa na kiwango kikubwa cha sukari mwilini
audio_b0944f18,audio_b0944f18.mp3,ni muhimu kukawa na mkakati wenye uhalisia
audio_2c363415,audio_2c363415.mp3,si kusababisha mengi ya uharibifu Mfumo mzima
audio_0d2e8818,audio_0d2e8818.mp3,umetusaidia Watanzania kupumzika na kelele za vyama
audio_0ed880f3,audio_0ed880f3.mp3,Ni bandari zenye ufanisi wa hali ya juu
audio_ac2d54d5,audio_ac2d54d5.mp3,Hata juu ya imani hizo za jadi ni kweli kwamba zilimjua Mungu kwa namna
audio_2dcf260b,audio_2dcf260b.mp3,huweza kushika wavu kwa urahisi zaidi
audio_39c1d192,audio_39c1d192.mp3,na aina ya dawa husika kiasi cha dawa kilichotumikamuda wa
audio_72b39e68,audio_72b39e68.mp3,Ulinidanganya na maneno matamu
audio_919f7f1e,audio_919f7f1e.mp3,kama huendani na misingi ya kocha lazima utavutana naye
audio_69627263,audio_69627263.mp3,Waliagizwa kwa Ronaldo mnamo mwaka wa elfu moja mia tisa tisini na nane
audio_f44a9e08,audio_f44a9e08.mp3,bora ya sera ya dawaWakati wabunge walipitisha Sheria ya Dawa
audio_84763640,audio_84763640.mp3,Umbali wake ni dakika arobaini kwa miguu kuweza kulimaliza daraja hilo
audio_93055aa3,audio_93055aa3.mp3,hewa kwa sababu nyingi ya shughuli zao ni vyanzo vya aina mbali mbali
audio_dcdaa9ca,audio_dcdaa9ca.mp3,jinsia zote wanaume wanawake na vilevile rika zote
audio_14fc25a4,audio_14fc25a4.mp3,Mashuka ni vitambaa vinavyozungushwa mwilini juu ya kila bega kisha ya tatu juu yao
audio_d29b351d,audio_d29b351d.mp3,Huduma yao ni nzuri.
audio_0b285a0d,audio_0b285a0d.mp3,Dola la Roma ya Mashariki ilichosha nguvu zake vitani dhidi ya majirani
audio_3d987b3b,audio_3d987b3b.mp3,Katibu Mtendaji wa Jumuiya ya Taasisi zisizo za Kiserikali Zanzibar
audio_33841d02,audio_33841d02.mp3,utegemeaji wa dawa za kulevya huhitaji
audio_cfdc4c3f,audio_cfdc4c3f.mp3,Hakikisha unaelewa ambacho anakuambia
audio_286bfd72,audio_286bfd72.mp3,kama ilikuwa kwa ubaguzi na mateso Maisha yao yalikuwa mara nyingi
audio_e34427bc,audio_e34427bc.mp3,Anaendelea kutaja baadhi ya watu mashuhuri
audio_a7e8df21,audio_a7e8df21.mp3,amekuwa mashuhuri kwenye mikutano ya viongozi barani afrika
audio_d2c7d512,audio_d2c7d512.mp3,Kule Marekani suala hilo lilisababisha mfarakano wa majimbo ya kusini
audio_b2221a15,audio_b2221a15.mp3,mama yake akifahamika kwa jina la Bikira Maria
audio_ddac3526,audio_ddac3526.mp3,Dola Tisa ndogondogo za Kiluguru bali pia kudhibiti usalama wa watumiaji wa barabara kuu
audio_50952448,audio_50952448.mp3,Kidudu kigani kisichotulia.
audio_3c475656,audio_3c475656.mp3,Aidha vitendo vya utovu wa nidhamu Zanzibar si vikubwa kama sehemu nyingine
audio_58ddf5f9,audio_58ddf5f9.mp3,Alimwuliza maswali ilmradi aelewe
audio_2a1c9fb6,audio_2a1c9fb6.mp3,Nyumba ile imependeza
audio_84830740,audio_84830740.mp3,Ngoma kwa asili hutumika kusherekea au kufanya matambiko
audio_db25a588,audio_db25a588.mp3,wasichana wanapaswa waelewe kuhusu umuhimu wa usawa wa kijinsia
audio_2e893f1c,audio_2e893f1c.mp3,Ushirikiano wetu si wa hiari bali wa lazima kutokana na kanuni ya uasili
audio_16f11647,audio_16f11647.mp3,kisa hicho maarufa cha ugonjwa wa ukimwi ni cha mmarekani rock hudson
audio_2f95cbc4,audio_2f95cbc4.mp3,kutoshtakiwa kwa makosa yote ambayo ameyatenda
audio_07fcf4d2,audio_07fcf4d2.mp3,wateja wanatakiwa kujua haki na wajibu wao
audio_1a0d45c0,audio_1a0d45c0.mp3,ati drogba yeye akipatiwa tiba hiyo
audio_d035338f,audio_d035338f.mp3,walinzi Halmashauri ya Walinzi wa Katiba ni chombo muhimu
audio_0a84ed80,audio_0a84ed80.mp3,na kuwauwa wengi huku wanajeshi elfu moja walikamatwa
audio_a90c4163,audio_a90c4163.mp3,akiadhimisha Misa katika Basilika la Bikira Maria Bangalore India
audio_fa2c9a36,audio_fa2c9a36.mp3,kwa mara nyingine namkaribisha dokta ruben omato kutoka nchini tanzania
audio_4c20cee0,audio_4c20cee0.mp3,ambayo hata hivyo ni vigumu kuyathibitisha
audio_545b932c,audio_545b932c.mp3,bunge lilizuia kuingia kwa Marekani katika umoja huo
audio_11283d0d,audio_11283d0d.mp3,Jacob alikuta vifaa ambavyo vilitumiwa na mdunguaji na dirisha lilikuwa wazi
audio_bb117d30,audio_bb117d30.mp3,Caro ameshinda tuzo kubwa sana
audio_00a3da92,audio_00a3da92.mp3,Ni mpango wa tatu wa maendeleo ya Taifa wa miaka mitano
audio_a4191f6f,audio_a4191f6f.mp3,baada serikali ya drc kuruhusu kuanza kwa uchimbaji madini katika maeneo yaliokuwa yamezuiwa awali
audio_9ba9f8c6,audio_9ba9f8c6.mp3,Wanyambo ni kabila lilokuwa miongoni mwa makabila makubwa yenye nguvu za kiuchumi
audio_f6d3468d,audio_f6d3468d.mp3,Shirika la uchunguzi wa mali duniani mwaka
audio_5b4cf211,audio_5b4cf211.mp3,Hata hivyo aina mpya za nishati jadidifu isiyochafua mazingira na
audio_be2cca9f,audio_be2cca9f.mp3,vinaweza kusafiri kwa zaidi ya mamia au maelfu ya kilomita
audio_8786105d,audio_8786105d.mp3,Kama vile roboti na Staili ya muziki wake pia staili ya sauti yake
audio_1ce0cd8a,audio_1ce0cd8a.mp3,Alichaguliwa kuwa mwakilishi wa jimbo la Makunduchi huko Zanzibar
audio_118206d2,audio_118206d2.mp3,Kumaliza ufisadi kuimarisha elimu na kuandika katiba mpya
audio_e77d3ccb,audio_e77d3ccb.mp3,Unisalimie hapo
audio_71303723,audio_71303723.mp3,kupiga marufuku uuzaji wa cocoa na kahawa
audio_acca4dfb,audio_acca4dfb.mp3,Maneno matatu hayawezi nishinda
audio_45ba303b,audio_45ba303b.mp3,walijidhihirisha kwamba ni wachapa kazi kwa hiyo wananchi wanawajua hao
audio_49b8108f,audio_49b8108f.mp3,Zote zipo kwenye maeneo ambapo ushaidi wa mababu wa kale
audio_e1a63ced,audio_e1a63ced.mp3,Akawa anakunywa kahawa huku ametazama nje kupitia dirisha aliposimama
audio_6f8cb870,audio_6f8cb870.mp3,mkataba unatakiwa kufasiriwa kwa mujibu wa mahakama
audio_799a3d99,audio_799a3d99.mp3,Kule ni kwetu
audio_e2fd1c6b,audio_e2fd1c6b.mp3,uliofanyika kati ya mwaka elfu moja mia kenda
audio_7a160412,audio_7a160412.mp3,ambalo limeandikisha wagombea huru mia moja thelathini na wanne
audio_a5e78e4a,audio_a5e78e4a.mp3,Maji ya baridi ni mazuri kwa afya yako
audio_6ba2c65c,audio_6ba2c65c.mp3,Ni kujinadi kwa sera na azma ya kuleta mabadiliko visiwani Zanzibar
audio_c1908b44,audio_c1908b44.mp3,meusi kuliko jike Muonekano wa mabaka haya ndio huweza kuwatofautisha twiga hawa na jamii
audio_350f1cad,audio_350f1cad.mp3,tunazaidi ya wairaki elfu moja mia mbili
audio_2805b86c,audio_2805b86c.mp3,Huongeza pato la taifa na pato la mwananchi mmoja mmoja
audio_f6763117,audio_f6763117.mp3,na hivyo kijiakishia nafasi ya kwanza mara baada
audio_91c562db,audio_91c562db.mp3,msikilizaji ni sauti ya ruteni huyu mstaafu haha
audio_6e98e338,audio_6e98e338.mp3,Katika vita yeye ni kimbilio.
audio_40e29d72,audio_40e29d72.mp3,Roy anapenda kuzungumza kiswahili
audio_a6486bb7,audio_a6486bb7.mp3,dawa za kulevya huwasaidia kuwa na ujasiri zinawafanya wawe
audio_41ef80ed,audio_41ef80ed.mp3,dawa za kulevya badala ya kujifunza jinsi ya kukabiliana na maisha
audio_cd3b61cf,audio_cd3b61cf.mp3,Alifanya kazi hizo zote kuanzia Galilaya
audio_86a61f03,audio_86a61f03.mp3,hili ni gazeti la misri na lina habari juu ya uchaguzi wa wabunge misri
audio_6034aeb9,audio_6034aeb9.mp3,ee na na na uongozi wenye upeo wa kuweza
audio_a6c07a1e,audio_a6c07a1e.mp3,mamlaka ya chakula na dawa tfda
audio_e597e2ab,audio_e597e2ab.mp3,waliokuwa wakisubiri kwa muda mrefu baada ya kukamilisha taratibu zote za kisheria
audio_98182565,audio_98182565.mp3,ya anga kama vile upepo huathiri mtawanyiko wa uchafu na inaweza
audio_2155ed37,audio_2155ed37.mp3,Ushindi wake ndani ya chama ulikuwa wa kishindo
audio_5c79a959,audio_5c79a959.mp3,Jina la mchezaji bora wa mashindano kwa kipindi hicho cha mashindano
audio_8289e0c5,audio_8289e0c5.mp3,kulikuwa na ukuzaji na utekelezaji wa sera ya nchi
audio_d8ea8873,audio_d8ea8873.mp3,mpya wa rekodi ya kuvunja ya Amazon
audio_30eade83,audio_30eade83.mp3,Nileete meza nyingine
audio_1482dda1,audio_1482dda1.mp3,si mwanachama kama vile Urusi Marekani China
audio_1a24b3e6,audio_1a24b3e6.mp3,na mwanajamii wa kimasai ambae hufanya Sana shughuli za ufugaji
audio_4a3ae979,audio_4a3ae979.mp3,ninarafiki yangu mmoja yuko kule tanzania
audio_219667cf,audio_219667cf.mp3,Mwanachama mdogo sana wa kikosi cha Brazil ambacho
audio_67bbbfcd,audio_67bbbfcd.mp3,Ni kujinadi kwa sera na azma ya kuleta mabadiliko visiwani Zanzibar
audio_9bd95097,audio_9bd95097.mp3,wakati mkutano wa dunia wa uchumi kufunguliwa huko davos
audio_8ba5ec46,audio_8ba5ec46.mp3,Matokeo yake ikawa ni diplomasia ya piga nikupige
audio_af9f3a23,audio_af9f3a23.mp3,ni dhahiri kwamba haki za binaadam zinaendelea kuvujwa nchini burundi
audio_e781b7b9,audio_e781b7b9.mp3,Asili ya baba yake Nape ni mkoa wa Lindi yeye ni Mmakonde wa Chiuta
audio_7884fcd0,audio_7884fcd0.mp3,wafanyakazi walitakiwa kuwasaidia abiria kupanda boti
audio_59ddc71f,audio_59ddc71f.mp3,Anakwenda kuwa Rais wa Sita baada ya John Magufuli
audio_065082f6,audio_065082f6.mp3,benki kuu inatoa huduma nyingi sana
audio_90878ea3,audio_90878ea3.mp3,zamani walikuwa kama Waarabu kwa mbali na wengi ni kutoka Rusori
audio_6ef8b3d9,audio_6ef8b3d9.mp3,Rais Samia Suluhu Hassan amelihutubia Bunge la Taifa la Kenya
audio_2fdf4801,audio_2fdf4801.mp3,muundo wa serengeti unawavutia watalii wengi sana
audio_4d22f702,audio_4d22f702.mp3,Vipindi virutubisho na uchafuzi vinaweza kuenea kwenye fefu
audio_a6632124,audio_a6632124.mp3,pia ina tawi la mahakama ambalo linajumuisha Mahakama ya
audio_3d1e20a5,audio_3d1e20a5.mp3,Rasilimali zilizomo humo zimehifadhiwa tangu zamani
audio_944f6062,audio_944f6062.mp3,daftari la benki litatoa taarifa za vituo vya huduma za kifedha
audio_670725ec,audio_670725ec.mp3,Nenda ukae chini
audio_641bd1aa,audio_641bd1aa.mp3,Yanachukua masaa au siku kuwa taarifa ya kawaida katika miji
audio_39486872,audio_39486872.mp3,Subira huvuta heri.
audio_e47faf54,audio_e47faf54.mp3,wa leo na Babeli na kuunganisha nchi hizoWaandamizi wake walipanua
audio_e74bbbd9,audio_e74bbbd9.mp3,Zanzibar ilipitia utawala wa kiarabu kabla ya kujikomboa
audio_ed9d7c9b,audio_ed9d7c9b.mp3,Mara chache alikuwa akitokeza juu kuvuta hewa
audio_80a3a256,audio_80a3a256.mp3,lengo kuu ni kuongeza ufanisi na kukidhi mahitaji ya wateja
audio_a3e85f6c,audio_a3e85f6c.mp3,Sababu ni mto mkubwa zaidi ulimwenguni ni
audio_313647ed,audio_313647ed.mp3,wakijadili hatua za kuchukua dhidi ya libya
audio_c32d8e8c,audio_c32d8e8c.mp3,ee weteja wako ni haswa wa umri gani
audio_6a4ca5ed,audio_6a4ca5ed.mp3,umeendelea kujikusanyia mashabiki wengi Kikubwa ni muziki wenye asilimia mia moja ya ladha za
audio_3f33429c,audio_3f33429c.mp3,Amemteua mwanae rais wa kwanza wa Tanzania Julius Nyerere
audio_16ff1b48,audio_16ff1b48.mp3,Mimi ni mtaita
audio_286e3281,audio_286e3281.mp3,huyu mtu anazungumzia kwamba watu wote
audio_bb252533,audio_bb252533.mp3,kwa kifupi tu tuzo za mama ni tuzo zinazo simamiwa na mtv bell
audio_d0a30e4e,audio_d0a30e4e.mp3,Uchumi shindani unaongeza viwango vya maisha vya Wazanzibari
audio_38fe7bc1,audio_38fe7bc1.mp3,Kuna mila na tamaduni za watu wake na shughuli wanazozifanya
audio_b4e230fa,audio_b4e230fa.mp3,mkutano wa umoja wa kujihami wa nchi za magharibi nato unaendelea nchini ubelgiji
audio_a1f166c9,audio_a1f166c9.mp3,sio kubwa kwa bagbo ni kwamba mataifa yale ya afrika magharibi yanasema kwamba
audio_54d6b16f,audio_54d6b16f.mp3,Mashabiki wakubwa wa taarabu wanapatikana zaidi kwenye maeneo ya pwani
audio_5e3746b8,audio_5e3746b8.mp3,kunywa maji kutokana na miguu ya mbele ilivyo mirefu Huwa anakunywa hadi lita zaidi
audio_05c3dd36,audio_05c3dd36.mp3,wa mvua ugunduzi wetu unamaanisha kuwa jitu
audio_08c60594,audio_08c60594.mp3,adui ni adui Ikiwa yeye ni rafiki basi hakuna
audio_fab54801,audio_fab54801.mp3,naam aa ni raha ilioje msikilizaji kipindi ni habari rafiki na msikilizaji basi
audio_adb17a6c,audio_adb17a6c.mp3,ukiwa umeanzishwa mwaka elfumbili na tatu
audio_0735cc65,audio_0735cc65.mp3,Kifo na kaburi haviumi
audio_a469394e,audio_a469394e.mp3,laki sita elfu hamsini mia nne arobaini ambao wote walikuwa mawakala Katika miaka ya
audio_1ed4b7ba,audio_1ed4b7ba.mp3,la sivyo hapataweza kukalika nadhani katika nchi za kiafrika hasa kwa wale
audio_4a711653,audio_4a711653.mp3,kulingana na viwango vile vitakavyokuwa vinapitia katika yale masoko ya ulaya
audio_feb6eda9,audio_feb6eda9.mp3,Pamoja na Shirika la Fedha la Kimataifa na Benki ya Dunia
audio_71dd452f,audio_71dd452f.mp3,Alipofika alipinguza mwendo na kuendesha kawaida kabla ya kuegesha gari
audio_aef44da1,audio_aef44da1.mp3,kufuata itikadi kali za Kiislamu Nilimuuliza Mehboob
audio_d735b6e5,audio_d735b6e5.mp3,Mihuri ile huonesha tarehe ya barua iliyopokelewa na kutumwa hilo lingemsaidia Jacob
audio_6c92c8ac,audio_6c92c8ac.mp3,Kundi dogo sana ni Wamandayo wanaoitwa pia wafuasi wa
audio_51340369,audio_51340369.mp3,Yule ni kitinda mimba
audio_23d2620b,audio_23d2620b.mp3,Kwa namna hiyo ametuachia kielelezo cha utakatifu katika maisha ya familia
audio_d6d330bf,audio_d6d330bf.mp3,aa hatujawahi kuzoea kuona
audio_d32bcd11,audio_d32bcd11.mp3,Dawati lake ni lipya.
audio_a1cd9f9c,audio_a1cd9f9c.mp3,ya miti maeneo mabichi na yenye unyevupia ana tabia ya kutulia katika Sehemu
audio_4e82c26d,audio_4e82c26d.mp3,mnamo karne ya kumi na tisa shanga nyingi zenye rangi mbalimbali zilifika Afrika Mashariki
audio_57e51f0a,audio_57e51f0a.mp3,kuwa mkuu wa serikali na mkuu wa serikali
audio_a4cc69d2,audio_a4cc69d2.mp3,kati ya miji yao ulikuwa Karthago uliopanua utawala wake
audio_669bf1b3,audio_669bf1b3.mp3,nafsi yake kwa Mungu kuwa sadaka isiyo na mawaa itawasafisha dhamiri zenu na matendo
audio_838de85b,audio_838de85b.mp3,wakijua hasa nini ulikuwa muktadha wake katika mila na desturi za Kiafrika
audio_1584c2ba,audio_1584c2ba.mp3,katika karne ya ishirini Falme hizo zilikuwa
audio_740c620f,audio_740c620f.mp3,ya nchini italia inter millan
audio_980fd4f7,audio_980fd4f7.mp3,mikoa mitano MwanzaGeitaShinyangaSimiyu na TaboraHii ni mikoa ya Wasukuma Japo
audio_6f29c251,audio_6f29c251.mp3,Yesu alizitambua Amri kumi kama sheria kuu za Mungu na msingi Mkuu ambao kwa
audio_8e23a1bf,audio_8e23a1bf.mp3,Leo utakuwa mteja wake kesho adui yako atakuwa mteja wake
audio_67460cd0,audio_67460cd0.mp3,unafikiri china wa watakubali kufanya hivyo ama
audio_57ed0b8e,audio_57ed0b8e.mp3,kwa hiyo unaweza ukatusaidia humu mahusiano yenu
audio_afec099d,audio_afec099d.mp3,changia kupendwa lugha ya Kiswahili Kwa kuzingatia
audio_efcfeadc,audio_efcfeadc.mp3,mkuu wa majeshi ya nchini hiyo jagata jarasuhia
audio_322f27ad,audio_322f27ad.mp3,yaliokataliwa na waandaajiwa kipindi cha Shilawadu Fiesta mwaka elfu mbili kumi na saba
audio_bd016bfe,audio_bd016bfe.mp3,hizi zilizo ndogo na kuwafundisha watu hivyo ataitwa mdogo kabisa katika ufalme wa mbinguni
audio_034eccf8,audio_034eccf8.mp3,Waziri wa utumishi wa serikali katika Ofisi ya Rais Asman Abongotum Kamama Waziri wa
audio_7c71a47a,audio_7c71a47a.mp3,Yeye ni mwizi.
audio_2711ed13,audio_2711ed13.mp3,ambaye yuko na mtangazaji wa habari kwenye jela
audio_a839008a,audio_a839008a.mp3,Kiswahili ina wanaweza kuishi pamoja kwa muda
audio_8bf18dcd,audio_8bf18dcd.mp3,wataalamu wanasema mtu mwenye kisukari hatakiwi kutumia vyakula vyenye sukari
audio_32651ac7,audio_32651ac7.mp3,mzuri ambao utawasaidia wasanii wa Tanzania wanapowekeza kupitia kitu kama hiki Sasa baada ya
audio_0917d445,audio_0917d445.mp3,na wengine ni wale ambao wanabomoa magari na kutoa ma
audio_b34c32d9,audio_b34c32d9.mp3,Serikali ya Awamu ya Tano aliteuliwa katika baraza la mwanzo la mawaziri la Rais
audio_d831487a,audio_d831487a.mp3,mahojiano yanafanya mazungumzo yatumie muda mrefu
audio_74b89311,audio_74b89311.mp3,bado ubaguzi mahala pa kazi
audio_daecb044,audio_daecb044.mp3,yule aliejiuzulu na sasa hivi waziri mkuu mwengine yupi
audio_c3a1a25a,audio_c3a1a25a.mp3,Kuzihifadhi kwa ajili ya watoto na vizazi vijavyo.
audio_8526585a,audio_8526585a.mp3,Lakini wengine kufanya mziki wenye maudhui ya dini ya kiislamu
audio_7b2d90a6,audio_7b2d90a6.mp3,Nili mtupu nivike.
audio_64b55784,audio_64b55784.mp3,tena kutoka mojawapo ya vikwazo vikubwa kabisa katika
audio_536492e3,audio_536492e3.mp3,maafisa nchini afrika kusini ambako alistede alikuwa uhamishoni kwa miaka saba wanasema kuwa alistide
audio_50dd01e8,audio_50dd01e8.mp3,Baada ya kushindwa kisheria Castro alibuni shirika
audio_4be8ed79,audio_4be8ed79.mp3,Watoto wa shule wanatumia mshumaa kusoma.
audio_55c5ea50,audio_55c5ea50.mp3,"Apige kila hali, wasiguse tuwainge,"
audio_1620fcb2,audio_1620fcb2.mp3,Nitaketi na Yesu huko milele.
audio_eef2152f,audio_eef2152f.mp3,mimi ni buheri wa siha sijui wewe hata mimi
audio_d08cc907,audio_d08cc907.mp3,hutiririsha maji yake kuelekea ukanda wa pwani
audio_8d65ae57,audio_8d65ae57.mp3,Kila siku ya maisha yangu.
audio_d49677c0,audio_d49677c0.mp3,siwezi kuendelea kama kawaida kwa hivyo wananchi wanatarajia
audio_f08a0297,audio_f08a0297.mp3,Baadhi ya taasisi na mashirika mbali mbali kwa sasa yanaanza kutekeleza miradi ya uhifadhi
audio_2140c1d1,audio_2140c1d1.mp3,kama hawajapata chakula basi wanaweza kutumia masaa hayo kutafta chakula na kupumzika masaa manne
audio_b451e314,audio_b451e314.mp3,Timu iliyoshinda hupewa alama tatu huku timu zilizotoka sare hupewa alama moja kila moja
audio_c1820be5,audio_c1820be5.mp3,ni maendeleo ya kila namna kwa hiyo wawe makini wasifanye tu ili mradi wameamua
audio_bec36c9c,audio_bec36c9c.mp3,Afrika yenye teknolojia zilizoendelea sana za kisasa
audio_7bbcd7ae,audio_7bbcd7ae.mp3,Kanisa linaheshimu kwa namna ya pekee
audio_897d8c59,audio_897d8c59.mp3,Nungwi inajulikana pia kama Ras Nungwi
audio_6ce301f4,audio_6ce301f4.mp3,unasafiri na familia Hakikisha fedha ambazo umetumia bajeti
